Latitude,Longitude,Roll,Pitch,Yaw,Speed,Course,Altitude,Climb
0.0,0.0,-11.13,30.24,-98.12,0.0,0.0,0.0,0.0
0.0,0.0,-44.57,21.21,-111.22,0.0,0.0,0.0,0.0
0.0,0.0,-71.06,10.42,-115.46,0.0,0.0,0.0,0.0
0.0,0.0,-94.09,2.14,-115.25,0.0,0.0,0.0,0.0
0.0,0.0,-115.04,-3.25,-113.72,0.0,0.0,0.0,0.0
0.0,0.0,-134.57,-7.12,-112.07,0.0,0.0,0.0,0.0
0.0,0.0,-153.69,-10.7,-110.09,0.0,0.0,0.0,0.0
0.0,0.0,-171.99,-14.3,-107.16,0.0,0.0,0.0,0.0
