Latitude,Longitude,Roll,Pitch,Yaw,Speed,Course,Altitude,Climb
0.0,0.0,-104.12,38.29,-98.12,0.0,0.0,0.0,0.0
0.0,0.0,-103.99,37.68,-98.0,0.0,0.0,0.0,0.0
0.0,0.0,-103.84,37.05,-97.87,0.0,0.0,0.0,0.0
0.0,0.0,-103.7,36.38,-97.75,0.0,0.0,0.0,0.0
0.0,0.0,-103.56,35.73,-97.62,0.0,0.0,0.0,0.0
0.0,0.0,-103.45,35.1,-97.51,0.0,0.0,0.0,0.0
0.0,0.0,-103.31,34.44,-97.36,0.0,0.0,0.0,0.0
0.0,0.0,-103.2,33.74,-97.25,0.0,0.0,0.0,0.0
0.0,0.0,-103.12,33.08,-97.14,0.0,0.0,0.0,0.0
0.0,0.0,-103.0,32.35,-97.01,0.0,0.0,0.0,0.0
0.0,0.0,-102.88,31.66,-96.86,0.0,0.0,0.0,0.0
0.0,0.0,-102.78,30.99,-96.73,0.0,0.0,0.0,0.0
0.0,0.0,-102.69,30.3,-96.61,0.0,0.0,0.0,0.0
0.0,0.0,-102.56,29.58,-96.48,0.0,0.0,0.0,0.0
0.0,0.0,-102.42,28.88,-96.32,0.0,0.0,0.0,0.0
0.0,0.0,-102.28,28.12,-96.16,0.0,0.0,0.0,0.0
0.0,0.0,-102.17,27.4,-96.02,0.0,0.0,0.0,0.0
0.0,0.0,-102.05,26.64,-95.89,0.0,0.0,0.0,0.0
0.0,0.0,-101.93,25.92,-95.75,0.0,0.0,0.0,0.0
0.0,0.0,-101.82,25.18,-95.61,0.0,0.0,0.0,0.0
0.0,0.0,-101.69,24.39,-95.46,0.0,0.0,0.0,0.0
0.0,0.0,-101.57,23.57,-95.32,0.0,0.0,0.0,0.0
0.0,0.0,-101.46,22.8,-95.19,0.0,0.0,0.0,0.0
0.0,0.0,-101.34,22.11,-95.05,0.0,0.0,0.0,0.0
0.0,0.0,-101.24,21.26,-94.92,0.0,0.0,0.0,0.0
0.0,0.0,-101.12,20.42,-94.78,0.0,0.0,0.0,0.0
0.0,0.0,-101.42,19.43,-95.03,0.0,0.0,0.0,0.0
0.0,0.0,-103.76,14.6,-97.03,0.0,0.0,0.0,0.0
0.0,0.0,-101.09,7.86,-93.59,0.0,0.0,0.0,0.0
0.0,0.0,-96.49,2.98,-88.54,0.0,0.0,0.0,0.0
0.0,0.0,-92.22,-1.24,-84.37,0.0,0.0,0.0,0.0
0.0,0.0,-89.12,-4.56,-81.82,0.0,0.0,0.0,0.0
0.0,0.0,-86.67,-7.65,-80.18,0.0,0.0,0.0,0.0
0.0,0.0,-84.77,-10.69,-79.29,0.0,0.0,0.0,0.0
0.0,0.0,-83.88,-12.8,-79.14,0.0,0.0,0.0,0.0
0.0,0.0,-83.69,-13.49,-79.19,0.0,0.0,0.0,0.0
0.0,0.0,-85.08,-17.93,-82.29,0.0,0.0,0.0,0.0
0.0,0.0,-86.03,-19.72,-84.61,0.0,0.0,0.0,0.0
0.0,0.0,-86.89,-21.71,-86.47,0.0,0.0,0.0,0.0
0.0,0.0,-87.47,-23.33,-87.56,0.0,0.0,0.0,0.0
0.0,0.0,-88.01,-25.24,-88.48,0.0,0.0,0.0,0.0
0.0,0.0,-88.47,-27.23,-89.08,0.0,0.0,0.0,0.0
0.0,0.0,-88.81,-28.94,-89.4,0.0,0.0,0.0,0.0
0.0,0.0,-89.09,-30.63,-89.59,0.0,0.0,0.0,0.0
0.0,0.0,-89.39,-32.46,-89.66,0.0,0.0,0.0,0.0
0.0,0.0,-89.56,-34.19,-89.71,0.0,0.0,0.0,0.0
0.0,0.0,-89.72,-35.97,-89.71,0.0,0.0,0.0,0.0
0.0,0.0,-89.82,-37.96,-89.68,0.0,0.0,0.0,0.0
0.0,0.0,-89.86,-39.63,-89.66,0.0,0.0,0.0,0.0
0.0,0.0,-89.94,-41.45,-89.6,0.0,0.0,0.0,0.0
0.0,0.0,-90.02,-43.13,-89.53,0.0,0.0,0.0,0.0
0.0,0.0,-90.09,-44.81,-89.44,0.0,0.0,0.0,0.0
0.0,0.0,-90.18,-46.59,-89.34,0.0,0.0,0.0,0.0
0.0,0.0,-90.29,-48.52,-89.2,0.0,0.0,0.0,0.0
0.0,0.0,-90.38,-50.18,-89.08,0.0,0.0,0.0,0.0
0.0,0.0,-90.49,-51.9,-88.94,0.0,0.0,0.0,0.0
0.0,0.0,-90.58,-53.76,-88.81,0.0,0.0,0.0,0.0
0.0,0.0,-90.73,-55.43,-88.64,0.0,0.0,0.0,0.0
0.0,0.0,-90.91,-57.24,-88.43,0.0,0.0,0.0,0.0
0.0,0.0,-91.09,-58.91,-88.24,0.0,0.0,0.0,0.0
0.0,0.0,-91.29,-60.65,-88.01,0.0,0.0,0.0,0.0
0.0,0.0,-91.5,-62.37,-87.77,0.0,0.0,0.0,0.0
0.0,0.0,-91.8,-64.16,-87.46,0.0,0.0,0.0,0.0
0.0,0.0,-92.04,-65.93,-87.21,0.0,0.0,0.0,0.0
0.0,0.0,-92.55,-67.57,-86.79,0.0,0.0,0.0,0.0
0.0,0.0,-92.6,-69.18,-86.56,0.0,0.0,0.0,0.0
0.0,0.0,-94.43,-70.88,-84.9,0.0,0.0,0.0,0.0
0.0,0.0,-98.33,-72.41,-81.31,0.0,0.0,0.0,0.0
0.0,0.0,-96.72,-74.31,-83.43,0.0,0.0,0.0,0.0
0.0,0.0,-95.17,-76.1,-85.01,0.0,0.0,0.0,0.0
0.0,0.0,-101.77,-77.56,-78.72,0.0,0.0,0.0,0.0
0.0,0.0,-100.61,-79.48,-80.5,0.0,0.0,0.0,0.0
0.0,0.0,-97.94,-81.07,-83.56,0.0,0.0,0.0,0.0
0.0,0.0,-101.01,-82.44,-81.33,0.0,0.0,0.0,0.0
0.0,0.0,-107.7,-83.62,-75.59,0.0,0.0,0.0,0.0
0.0,0.0,-123.26,-84.48,-61.33,0.0,0.0,0.0,0.0
0.0,0.0,-143.83,-85.15,-46.63,0.0,0.0,0.0,0.0
0.0,0.0,136.16,-85.11,58.5,0.0,0.0,0.0,0.0
0.0,0.0,113.02,-84.56,76.69,0.0,0.0,0.0,0.0
0.0,0.0,109.18,-83.44,77.67,0.0,0.0,0.0,0.0
0.0,0.0,108.77,-82.02,77.29,0.0,0.0,0.0,0.0
0.0,0.0,109.78,-80.42,75.77,0.0,0.0,0.0,0.0
0.0,0.0,98.55,-79.2,86.3,0.0,0.0,0.0,0.0
0.0,0.0,92.98,-77.64,91.02,0.0,0.0,0.0,0.0
0.0,0.0,90.31,-76.05,93.06,0.0,0.0,0.0,0.0
0.0,0.0,91.52,-74.43,92.19,0.0,0.0,0.0,0.0
0.0,0.0,92.78,-72.76,91.21,0.0,0.0,0.0,0.0
0.0,0.0,93.88,-70.86,89.67,0.0,0.0,0.0,0.0
0.0,0.0,93.66,-69.33,90.09,0.0,0.0,0.0,0.0
0.0,0.0,93.76,-67.69,89.76,0.0,0.0,0.0,0.0
0.0,0.0,93.78,-66.01,89.39,0.0,0.0,0.0,0.0
0.0,0.0,92.2,-64.1,91.15,0.0,0.0,0.0,0.0
0.0,0.0,91.19,-62.33,92.14,0.0,0.0,0.0,0.0
0.0,0.0,90.55,-60.7,92.52,0.0,0.0,0.0,0.0
0.0,0.0,92.6,-58.9,91.27,0.0,0.0,0.0,0.0
0.0,0.0,92.84,-57.21,91.23,0.0,0.0,0.0,0.0
0.0,0.0,93.24,-55.52,90.23,0.0,0.0,0.0,0.0
0.0,0.0,93.52,-53.77,89.62,0.0,0.0,0.0,0.0
0.0,0.0,93.16,-51.94,89.67,0.0,0.0,0.0,0.0
0.0,0.0,91.97,-50.38,91.16,0.0,0.0,0.0,0.0
0.0,0.0,91.56,-48.64,91.4,0.0,0.0,0.0,0.0
0.0,0.0,94.67,-46.54,89.64,0.0,0.0,0.0,0.0
0.0,0.0,94.59,-44.75,89.95,0.0,0.0,0.0,0.0
0.0,0.0,94.88,-43.3,89.83,0.0,0.0,0.0,0.0
0.0,0.0,94.36,-41.61,90.36,0.0,0.0,0.0,0.0
0.0,0.0,94.03,-39.89,90.86,0.0,0.0,0.0,0.0
0.0,0.0,93.48,-37.98,90.9,0.0,0.0,0.0,0.0
0.0,0.0,91.77,-36.32,92.3,0.0,0.0,0.0,0.0
0.0,0.0,92.39,-34.65,91.68,0.0,0.0,0.0,0.0
0.0,0.0,93.24,-32.94,91.45,0.0,0.0,0.0,0.0
0.0,0.0,92.05,-31.54,92.01,0.0,0.0,0.0,0.0
0.0,0.0,93.04,-29.83,91.99,0.0,0.0,0.0,0.0
0.0,0.0,92.6,-27.98,91.94,0.0,0.0,0.0,0.0
0.0,0.0,91.7,-26.57,92.44,0.0,0.0,0.0,0.0
0.0,0.0,93.01,-24.56,91.7,0.0,0.0,0.0,0.0
0.0,0.0,92.11,-22.44,91.6,0.0,0.0,0.0,0.0
0.0,0.0,91.69,-20.72,92.02,0.0,0.0,0.0,0.0
0.0,0.0,91.71,-18.98,91.88,0.0,0.0,0.0,0.0
0.0,0.0,91.12,-17.28,91.23,0.0,0.0,0.0,0.0
0.0,0.0,90.69,-15.57,91.81,0.0,0.0,0.0,0.0
0.0,0.0,89.21,-14.0,92.22,0.0,0.0,0.0,0.0
0.0,0.0,89.32,-11.91,93.24,0.0,0.0,0.0,0.0
0.0,0.0,89.07,-10.1,94.79,0.0,0.0,0.0,0.0
0.0,0.0,88.51,-7.94,94.39,0.0,0.0,0.0,0.0
0.0,0.0,88.56,-6.46,94.84,0.0,0.0,0.0,0.0
0.0,0.0,88.14,-4.84,95.39,0.0,0.0,0.0,0.0
0.0,0.0,88.66,-3.54,96.81,0.0,0.0,0.0,0.0
0.0,0.0,88.03,-2.1,97.08,0.0,0.0,0.0,0.0
0.0,0.0,87.4,-0.01,95.93,0.0,0.0,0.0,0.0
0.0,0.0,87.53,1.3,95.49,0.0,0.0,0.0,0.0
0.0,0.0,87.54,2.96,96.34,0.0,0.0,0.0,0.0
0.0,0.0,88.68,4.82,95.79,0.0,0.0,0.0,0.0
0.0,0.0,87.49,6.94,96.18,0.0,0.0,0.0,0.0
0.0,0.0,89.89,10.4,95.69,0.0,0.0,0.0,0.0
0.0,0.0,89.34,11.43,96.42,0.0,0.0,0.0,0.0
0.0,0.0,88.3,13.28,96.02,0.0,0.0,0.0,0.0
0.0,0.0,88.11,15.09,96.2,0.0,0.0,0.0,0.0
0.0,0.0,87.97,16.71,97.08,0.0,0.0,0.0,0.0
0.0,0.0,87.79,18.12,97.54,0.0,0.0,0.0,0.0
0.0,0.0,87.05,19.59,95.37,0.0,0.0,0.0,0.0
0.0,0.0,86.31,21.14,94.72,0.0,0.0,0.0,0.0
0.0,0.0,86.48,23.58,94.75,0.0,0.0,0.0,0.0
0.0,0.0,86.34,25.09,94.64,0.0,0.0,0.0,0.0
0.0,0.0,86.72,26.67,95.24,0.0,0.0,0.0,0.0
0.0,0.0,86.99,28.29,94.7,0.0,0.0,0.0,0.0
0.0,0.0,88.09,30.05,92.26,0.0,0.0,0.0,0.0
0.0,0.0,87.33,31.59,91.87,0.0,0.0,0.0,0.0
0.0,0.0,85.87,32.36,92.05,0.0,0.0,0.0,0.0
0.0,0.0,87.44,33.56,93.56,0.0,0.0,0.0,0.0
0.0,0.0,88.14,34.99,91.65,0.0,0.0,0.0,0.0
0.0,0.0,86.48,37.03,91.15,0.0,0.0,0.0,0.0
0.0,0.0,86.59,38.99,90.7,0.0,0.0,0.0,0.0
0.0,0.0,85.84,40.67,90.12,0.0,0.0,0.0,0.0
0.0,0.0,85.63,42.26,88.83,0.0,0.0,0.0,0.0
0.0,0.0,83.86,43.99,87.03,0.0,0.0,0.0,0.0
0.0,0.0,83.15,45.87,87.67,0.0,0.0,0.0,0.0
0.0,0.0,83.94,47.79,89.63,0.0,0.0,0.0,0.0
0.0,0.0,85.14,50.21,90.95,0.0,0.0,0.0,0.0
0.0,0.0,86.63,52.13,91.37,0.0,0.0,0.0,0.0
0.0,0.0,84.77,53.35,88.99,0.0,0.0,0.0,0.0
0.0,0.0,86.36,55.06,90.46,0.0,0.0,0.0,0.0
0.0,0.0,85.29,56.22,88.43,0.0,0.0,0.0,0.0
0.0,0.0,85.89,57.41,88.17,0.0,0.0,0.0,0.0
0.0,0.0,82.97,59.3,87.23,0.0,0.0,0.0,0.0
0.0,0.0,84.39,61.16,87.53,0.0,0.0,0.0,0.0
0.0,0.0,82.29,61.91,85.97,0.0,0.0,0.0,0.0
0.0,0.0,81.76,63.32,85.79,0.0,0.0,0.0,0.0
0.0,0.0,79.83,65.23,84.64,0.0,0.0,0.0,0.0
0.0,0.0,79.38,66.86,84.86,0.0,0.0,0.0,0.0
0.0,0.0,78.12,68.24,83.82,0.0,0.0,0.0,0.0
0.0,0.0,80.52,70.74,84.95,0.0,0.0,0.0,0.0
0.0,0.0,85.09,72.38,89.1,0.0,0.0,0.0,0.0
0.0,0.0,83.31,74.19,86.41,0.0,0.0,0.0,0.0
0.0,0.0,83.68,75.82,86.15,0.0,0.0,0.0,0.0
0.0,0.0,79.83,77.38,81.9,0.0,0.0,0.0,0.0
0.0,0.0,78.88,78.27,80.61,0.0,0.0,0.0,0.0
0.0,0.0,83.6,80.15,86.38,0.0,0.0,0.0,0.0
0.0,0.0,90.38,81.65,91.88,0.0,0.0,0.0,0.0
0.0,0.0,99.8,82.89,100.59,0.0,0.0,0.0,0.0
0.0,0.0,98.51,83.54,99.8,0.0,0.0,0.0,0.0
0.0,0.0,104.79,84.49,105.23,0.0,0.0,0.0,0.0
0.0,0.0,89.54,85.11,89.94,0.0,0.0,0.0,0.0
0.0,0.0,-28.28,85.22,-26.0,0.0,0.0,0.0,0.0
0.0,0.0,-49.43,84.8,-46.92,0.0,0.0,0.0,0.0
0.0,0.0,-56.37,84.03,-55.88,0.0,0.0,0.0,0.0
0.0,0.0,-66.15,82.62,-66.17,0.0,0.0,0.0,0.0
0.0,0.0,-81.35,81.6,-82.68,0.0,0.0,0.0,0.0
0.0,0.0,-88.52,79.88,-90.71,0.0,0.0,0.0,0.0
0.0,0.0,-92.4,78.6,-94.18,0.0,0.0,0.0,0.0
0.0,0.0,-95.19,77.13,-97.66,0.0,0.0,0.0,0.0
0.0,0.0,-94.75,75.36,-98.11,0.0,0.0,0.0,0.0
0.0,0.0,-92.67,74.08,-96.2,0.0,0.0,0.0,0.0
0.0,0.0,-88.24,72.65,-90.82,0.0,0.0,0.0,0.0
0.0,0.0,-88.35,70.87,-90.78,0.0,0.0,0.0,0.0
0.0,0.0,-88.04,69.05,-91.76,0.0,0.0,0.0,0.0
0.0,0.0,-88.61,67.58,-91.81,0.0,0.0,0.0,0.0
0.0,0.0,-86.32,65.41,-90.06,0.0,0.0,0.0,0.0
0.0,0.0,-85.48,64.08,-89.15,0.0,0.0,0.0,0.0
0.0,0.0,-86.54,62.98,-90.49,0.0,0.0,0.0,0.0
0.0,0.0,-86.16,61.67,-89.43,0.0,0.0,0.0,0.0
0.0,0.0,-85.88,59.12,-90.74,0.0,0.0,0.0,0.0
0.0,0.0,-87.42,57.17,-93.82,0.0,0.0,0.0,0.0
0.0,0.0,-87.58,55.54,-94.1,0.0,0.0,0.0,0.0
0.0,0.0,-89.29,54.17,-94.43,0.0,0.0,0.0,0.0
0.0,0.0,-90.19,52.1,-94.36,0.0,0.0,0.0,0.0
0.0,0.0,-90.76,50.31,-94.32,0.0,0.0,0.0,0.0
0.0,0.0,-90.51,49.06,-94.81,0.0,0.0,0.0,0.0
0.0,0.0,-89.33,47.42,-94.45,0.0,0.0,0.0,0.0
0.0,0.0,-88.37,45.83,-93.85,0.0,0.0,0.0,0.0
0.0,0.0,-89.22,43.58,-95.14,0.0,0.0,0.0,0.0
0.0,0.0,-88.7,42.42,-92.96,0.0,0.0,0.0,0.0
0.0,0.0,-88.46,39.82,-93.26,0.0,0.0,0.0,0.0
0.0,0.0,-86.93,38.2,-91.67,0.0,0.0,0.0,0.0
0.0,0.0,-88.24,36.13,-94.06,0.0,0.0,0.0,0.0
0.0,0.0,-87.88,33.79,-95.66,0.0,0.0,0.0,0.0
0.0,0.0,-89.27,31.67,-97.34,0.0,0.0,0.0,0.0
0.0,0.0,-89.25,29.86,-97.79,0.0,0.0,0.0,0.0
0.0,0.0,-88.46,27.88,-97.77,0.0,0.0,0.0,0.0
0.0,0.0,-87.96,26.11,-97.51,0.0,0.0,0.0,0.0
0.0,0.0,-89.66,23.65,-100.52,0.0,0.0,0.0,0.0
0.0,0.0,-90.87,21.53,-102.47,0.0,0.0,0.0,0.0
0.0,0.0,-90.99,19.5,-103.42,0.0,0.0,0.0,0.0
0.0,0.0,-90.68,18.26,-102.12,0.0,0.0,0.0,0.0
0.0,0.0,-89.31,16.98,-101.83,0.0,0.0,0.0,0.0
0.0,0.0,-88.46,14.85,-101.23,0.0,0.0,0.0,0.0
0.0,0.0,-88.43,13.76,-101.52,0.0,0.0,0.0,0.0
0.0,0.0,-87.83,11.57,-102.41,0.0,0.0,0.0,0.0
0.0,0.0,-87.49,9.52,-102.75,0.0,0.0,0.0,0.0
0.0,0.0,-87.34,7.27,-102.57,0.0,0.0,0.0,0.0
0.0,0.0,-86.83,5.04,-103.23,0.0,0.0,0.0,0.0
0.0,0.0,-85.33,3.17,-101.91,0.0,0.0,0.0,0.0
0.0,0.0,-87.16,0.83,-101.41,0.0,0.0,0.0,0.0
0.0,0.0,-86.78,-1.21,-101.01,0.0,0.0,0.0,0.0
0.0,0.0,-88.5,-3.22,-99.84,0.0,0.0,0.0,0.0
0.0,0.0,-87.67,-5.52,-101.09,0.0,0.0,0.0,0.0
0.0,0.0,-87.42,-7.25,-102.37,0.0,0.0,0.0,0.0
0.0,0.0,-87.38,-9.07,-101.87,0.0,0.0,0.0,0.0
0.0,0.0,-86.73,-11.12,-102.94,0.0,0.0,0.0,0.0
0.0,0.0,-84.84,-13.92,-105.09,0.0,0.0,0.0,0.0
0.0,0.0,-83.75,-16.15,-106.69,0.0,0.0,0.0,0.0
0.0,0.0,-82.04,-18.24,-106.8,0.0,0.0,0.0,0.0
0.0,0.0,-81.59,-20.73,-108.15,0.0,0.0,0.0,0.0
0.0,0.0,-81.44,-22.89,-108.72,0.0,0.0,0.0,0.0
0.0,0.0,-78.84,-23.6,-109.57,0.0,0.0,0.0,0.0
0.0,0.0,-76.9,-25.37,-111.85,0.0,0.0,0.0,0.0
0.0,0.0,-76.89,-28.08,-113.57,0.0,0.0,0.0,0.0
0.0,0.0,-76.14,-29.8,-114.93,0.0,0.0,0.0,0.0
0.0,0.0,-74.5,-31.02,-116.82,0.0,0.0,0.0,0.0
0.0,0.0,-72.54,-33.12,-119.28,0.0,0.0,0.0,0.0
0.0,0.0,-70.73,-34.28,-120.48,0.0,0.0,0.0,0.0
0.0,0.0,-68.69,-35.43,-122.53,0.0,0.0,0.0,0.0
0.0,0.0,-66.13,-37.27,-126.23,0.0,0.0,0.0,0.0
0.0,0.0,-64.12,-38.74,-129.32,0.0,0.0,0.0,0.0
0.0,0.0,-60.02,-39.11,-133.19,0.0,0.0,0.0,0.0
0.0,0.0,-58.13,-40.47,-134.76,0.0,0.0,0.0,0.0
0.0,0.0,-53.81,-40.62,-137.35,0.0,0.0,0.0,0.0
0.0,0.0,-51.37,-42.1,-139.26,0.0,0.0,0.0,0.0
0.0,0.0,-47.7,-40.55,-141.91,0.0,0.0,0.0,0.0
0.0,0.0,-44.65,-39.99,-143.72,0.0,0.0,0.0,0.0
0.0,0.0,-41.73,-39.82,-146.09,0.0,0.0,0.0,0.0
184.0,-3768.32,-39.11,-40.88,-148.84,-0.33,1017.92,94.76,0.0
0.0,0.0,-33.89,-42.07,-152.41,0.0,0.0,0.0,0.0
0.0,0.0,-31.31,-43.37,-154.93,0.0,0.0,0.0,0.0
0.0,0.0,-29.26,-44.51,-156.24,0.0,0.0,0.0,0.0
0.0,0.0,-24.57,-44.23,-160.68,0.0,0.0,0.0,0.0
0.0,0.0,-20.1,-44.5,-164.73,0.0,0.0,0.0,0.0
0.0,0.0,-17.02,-44.36,-167.01,0.0,0.0,0.0,0.0
0.0,0.0,-14.92,-44.35,-169.41,0.0,0.0,0.0,0.0
0.0,0.0,-10.37,-44.55,-173.01,0.0,0.0,0.0,0.0
0.0,0.0,-7.06,-45.34,-176.15,0.0,0.0,0.0,0.0
0.0,0.0,-3.28,-44.57,-178.49,0.0,0.0,0.0,0.0
0.0,0.0,1.16,-42.77,178.63,0.0,0.0,0.0,0.0
0.0,0.0,3.98,-43.39,176.02,0.0,0.0,0.0,0.0
0.0,0.0,4.89,-41.87,175.26,0.0,0.0,0.0,0.0
0.0,0.0,5.86,-41.55,174.96,0.0,0.0,0.0,0.0
0.0,0.0,8.65,-41.86,172.49,0.0,0.0,0.0,0.0
0.0,0.0,11.39,-40.78,170.53,0.0,0.0,0.0,0.0
0.0,0.0,11.71,-40.81,169.55,0.0,0.0,0.0,0.0
0.0,0.0,13.62,-40.56,168.26,0.0,0.0,0.0,0.0
0.0,0.0,16.2,-39.82,166.85,0.0,0.0,0.0,0.0
0.0,0.0,19.17,-39.09,164.88,0.0,0.0,0.0,0.0
0.0,0.0,21.45,-38.76,163.69,0.0,0.0,0.0,0.0
0.0,0.0,22.56,-37.3,163.11,0.0,0.0,0.0,0.0
0.0,0.0,25.02,-36.55,162.66,0.0,0.0,0.0,0.0
0.0,0.0,27.01,-35.57,161.53,0.0,0.0,0.0,0.0
0.0,0.0,28.16,-34.97,159.92,0.0,0.0,0.0,0.0
0.0,0.0,28.96,-34.78,158.91,0.0,0.0,0.0,0.0
0.0,0.0,30.67,-35.12,156.61,0.0,0.0,0.0,0.0
0.0,0.0,33.62,-34.89,155.39,0.0,0.0,0.0,0.0
0.0,0.0,33.62,-34.74,153.11,0.0,0.0,0.0,0.0
0.0,0.0,34.08,-33.51,154.29,0.0,0.0,0.0,0.0
0.0,0.0,35.85,-34.25,151.94,0.0,0.0,0.0,0.0
0.0,0.0,36.4,-33.62,151.58,0.0,0.0,0.0,0.0
0.0,0.0,36.85,-33.37,150.89,0.0,0.0,0.0,0.0
0.0,0.0,37.57,-33.47,150.4,0.0,0.0,0.0,0.0
0.0,0.0,42.09,-36.44,146.49,0.0,0.0,0.0,0.0
0.0,0.0,47.39,-39.21,141.64,0.0,0.0,0.0,0.0
0.0,0.0,52.78,-41.32,136.44,0.0,0.0,0.0,0.0
0.0,0.0,58.69,-42.93,130.53,0.0,0.0,0.0,0.0
0.0,0.0,64.19,-43.79,124.86,0.0,0.0,0.0,0.0
0.0,0.0,69.46,-44.11,119.27,0.0,0.0,0.0,0.0
0.0,0.0,74.17,-43.93,114.13,0.0,0.0,0.0,0.0
0.0,0.0,78.36,-43.36,109.45,0.0,0.0,0.0,0.0
0.0,0.0,82.18,-42.42,105.11,0.0,0.0,0.0,0.0
0.0,0.0,85.26,-41.31,101.42,0.0,0.0,0.0,0.0
0.0,0.0,87.9,-40.01,98.17,0.0,0.0,0.0,0.0
0.0,0.0,90.26,-38.51,95.19,0.0,0.0,0.0,0.0
0.0,0.0,92.0,-37.06,92.86,0.0,0.0,0.0,0.0
0.0,0.0,93.44,-35.41,90.89,0.0,0.0,0.0,0.0
0.0,0.0,94.29,-33.87,89.71,0.0,0.0,0.0,0.0
0.0,0.0,94.82,-32.32,88.98,0.0,0.0,0.0,0.0
0.0,0.0,95.14,-30.86,88.6,0.0,0.0,0.0,0.0
0.0,0.0,95.3,-29.32,88.43,0.0,0.0,0.0,0.0
0.0,0.0,95.32,-27.74,88.46,0.0,0.0,0.0,0.0
-0.33,82.18,NaN,-26.26,88.57,0.0,0.0,0.0,0.0
0.0,0.0,95.16,-23.18,88.94,0.0,0.0,0.0,0.0
0.0,0.0,95.08,-21.71,89.19,0.0,0.0,0.0,0.0
0.0,0.0,94.96,-20.26,89.42,0.0,0.0,0.0,0.0
0.0,0.0,94.82,-18.71,89.7,0.0,0.0,0.0,0.0
0.0,0.0,94.66,-17.22,89.97,0.0,0.0,0.0,0.0
0.0,0.0,94.54,-15.71,90.23,0.0,0.0,0.0,0.0
