Latitude,Longitude,Roll,Pitch,Yaw,Speed,Course,Altitude,Climb
0.0,0.0,-91.05,14.91,-88.74,0.0,0.0,0.0,0.0
0.0,0.0,-90.83,14.47,-88.62,0.0,0.0,0.0,0.0
0.0,0.0,-91.32,13.97,-88.15,0.0,0.0,0.0,0.0
0.0,0.0,-90.94,13.59,-87.19,0.0,0.0,0.0,0.0
0.0,0.0,-91.18,13.1,-87.27,0.0,0.0,0.0,0.0
0.0,0.0,-91.68,12.63,-88.34,0.0,0.0,0.0,0.0
0.0,0.0,-91.17,12.06,-88.16,0.0,0.0,0.0,0.0
0.0,0.0,-90.23,11.6,-87.38,0.0,0.0,0.0,0.0
0.0,0.0,-90.86,11.19,-86.65,0.0,0.0,0.0,0.0
0.0,0.0,-90.18,10.65,-86.43,0.0,0.0,0.0,0.0
0.0,0.0,-90.29,10.36,-86.73,0.0,0.0,0.0,0.0
0.0,0.0,-91.0,9.87,-87.14,0.0,0.0,0.0,0.0
0.0,0.0,-91.84,9.32,-87.84,0.0,0.0,0.0,0.0
0.0,0.0,-90.95,8.68,-88.1,0.0,0.0,0.0,0.0
0.0,0.0,-90.54,8.19,-87.55,0.0,0.0,0.0,0.0
0.0,0.0,-90.9,7.6,-87.0,0.0,0.0,0.0,0.0
0.0,0.0,-91.03,7.2,-87.26,0.0,0.0,0.0,0.0
0.0,0.0,-90.54,6.78,-87.0,0.0,0.0,0.0,0.0
0.0,0.0,-90.32,6.2,-86.64,0.0,0.0,0.0,0.0
0.0,0.0,-90.37,5.6,-86.84,0.0,0.0,0.0,0.0
0.0,0.0,-90.58,5.29,-86.56,0.0,0.0,0.0,0.0
0.0,0.0,-90.59,4.77,-86.65,0.0,0.0,0.0,0.0
0.0,0.0,-92.24,4.07,-87.75,0.0,0.0,0.0,0.0
0.0,0.0,-92.31,3.66,-87.52,0.0,0.0,0.0,0.0
0.0,0.0,-91.44,3.0,-87.68,0.0,0.0,0.0,0.0
0.0,0.0,-90.69,2.64,-86.87,0.0,0.0,0.0,0.0
0.0,0.0,-90.98,2.14,-87.35,0.0,0.0,0.0,0.0
0.0,0.0,-91.32,1.65,-87.62,0.0,0.0,0.0,0.0
0.0,0.0,-90.92,1.09,-87.61,0.0,0.0,0.0,0.0
0.0,0.0,-90.38,0.48,-87.66,0.0,0.0,0.0,0.0
0.0,0.0,-90.43,-0.03,-88.33,0.0,0.0,0.0,0.0
0.0,0.0,-90.03,-0.6,-88.71,0.0,0.0,0.0,0.0
0.0,0.0,-89.47,-1.15,-89.59,0.0,0.0,0.0,0.0
0.0,0.0,-89.6,-1.58,-88.92,0.0,0.0,0.0,0.0
0.0,0.0,-88.74,-2.0,-89.4,0.0,0.0,0.0,0.0
0.0,0.0,-87.62,-2.54,-90.99,0.0,0.0,0.0,0.0
0.0,0.0,-87.2,-3.02,-90.32,0.0,0.0,0.0,0.0
0.0,0.0,-87.27,-3.56,-90.9,0.0,0.0,0.0,0.0
0.0,0.0,-87.1,-3.87,-90.89,0.0,0.0,0.0,0.0
0.0,0.0,-86.99,-4.58,-91.52,0.0,0.0,0.0,0.0
0.0,0.0,-86.55,-5.08,-91.98,0.0,0.0,0.0,0.0
0.0,0.0,-85.49,-5.75,-93.12,0.0,0.0,0.0,0.0
0.0,0.0,-84.57,-6.7,-93.38,0.0,0.0,0.0,0.0
0.0,0.0,-82.97,-7.33,-94.13,0.0,0.0,0.0,0.0
0.0,0.0,-82.65,-8.15,-93.96,0.0,0.0,0.0,0.0
0.0,0.0,-83.17,-8.86,-94.57,0.0,0.0,0.0,0.0
0.0,0.0,-83.1,-9.7,-94.47,0.0,0.0,0.0,0.0
0.0,0.0,-81.78,-10.9,-94.97,NaN,0.0,0.0,0.0
0.0,0.0,-79.09,-11.77,-97.67,0.0,0.0,0.0,0.0
0.0,0.0,-78.06,-12.23,-98.29,0.0,0.0,0.0,0.0
0.0,0.0,-77.32,-13.22,-99.49,0.0,0.0,0.0,0.0
0.0,0.0,-75.87,-14.0,-101.37,0.0,0.0,0.0,0.0
0.0,0.0,-73.88,-15.01,-102.1,0.0,0.0,0.0,0.0
0.0,0.0,-72.85,-15.52,-104.99,0.0,0.0,0.0,0.0
0.0,0.0,-71.83,-16.6,-106.72,0.0,0.0,0.0,0.0
0.0,0.0,-72.16,-16.8,-109.76,0.0,0.0,0.0,0.0
0.0,0.0,-70.33,-17.48,-112.24,0.0,0.0,0.0,0.0
0.0,0.0,-68.4,-17.87,-114.1,0.0,0.0,0.0,0.0
0.0,0.0,-67.71,-18.59,-115.32,0.0,0.0,0.0,0.0
0.0,0.0,-67.36,-18.42,-118.56,0.0,0.0,0.0,0.0
0.0,0.0,-66.74,-19.36,-120.31,0.0,0.0,0.0,0.0
0.0,0.0,-66.16,-20.57,-122.55,0.0,0.0,0.0,0.0
0.0,0.0,-66.64,-21.18,-125.09,0.0,0.0,0.0,0.0
0.0,0.0,-65.59,-21.6,-125.94,0.0,0.0,0.0,0.0
0.0,0.0,-66.04,-22.47,-126.88,0.0,0.0,0.0,0.0
0.0,0.0,-62.07,-23.88,-131.14,0.0,0.0,0.0,0.0
0.0,0.0,-59.44,-23.85,-135.11,0.0,0.0,0.0,0.0
0.0,0.0,-56.25,-24.33,-137.69,0.0,0.0,0.0,0.0
0.0,0.0,-54.34,-25.03,-138.54,0.0,0.0,0.0,0.0
0.0,0.0,-50.24,-26.69,-141.42,0.0,0.0,0.0,0.0
0.0,0.0,-49.57,-27.45,-143.7,0.0,0.0,0.0,0.0
0.0,0.0,-43.79,-28.4,-147.97,0.0,0.0,0.0,0.0
0.0,0.0,-41.28,-29.17,-150.73,0.0,0.0,0.0,0.0
0.0,0.0,-40.23,-28.2,-154.21,0.0,0.0,0.0,0.0
0.0,0.0,-38.77,-28.57,-155.95,0.0,0.0,0.0,0.0
0.0,0.0,-36.66,-27.61,-157.04,0.0,0.0,0.0,0.0
0.0,0.0,-35.68,-27.47,-160.17,0.0,0.0,0.0,0.0
0.0,0.0,-35.35,-28.23,-161.52,0.0,0.0,0.0,0.0
0.0,0.0,-33.16,-28.25,-164.08,0.0,0.0,0.0,0.0
0.0,0.0,-32.44,-27.23,-165.36,0.0,0.0,0.0,0.0
0.0,0.0,-31.83,-25.96,-164.74,0.0,0.0,0.0,0.0
0.0,0.0,-28.87,-24.42,-167.06,0.0,0.0,0.0,0.0
0.0,0.0,-26.99,-23.5,-168.18,0.0,0.0,0.0,0.0
0.0,0.0,-25.71,-25.11,-170.14,0.0,0.0,0.0,0.0
0.0,0.0,-23.49,-24.97,-171.06,0.0,0.0,0.0,0.0
0.0,0.0,-20.48,-24.46,-171.53,0.0,0.0,0.0,0.0
0.0,0.0,-18.65,-24.78,-171.43,0.0,0.0,0.0,0.0
0.0,0.0,-15.8,-23.74,-172.03,0.0,0.0,0.0,0.0
0.0,0.0,-14.58,-23.55,-173.08,0.0,0.0,0.0,0.0
0.0,0.0,-12.97,-23.5,-173.81,0.0,0.0,0.0,0.0
0.0,0.0,-11.45,-23.36,-175.21,0.0,0.0,0.0,0.0
0.0,0.0,-10.5,-22.53,-175.84,0.0,0.0,0.0,0.0
0.0,0.0,-9.06,-22.13,-178.25,0.0,0.0,0.0,0.0
0.0,0.0,-6.71,-22.46,-178.35,0.0,0.0,0.0,0.0
0.0,0.0,-5.02,-22.68,179.77,0.0,0.0,0.0,0.0
0.0,0.0,-5.22,-22.73,-179.46,0.0,0.0,0.0,0.0
0.0,0.0,-5.0,-22.64,178.77,0.0,0.0,0.0,0.0
0.0,0.0,-3.13,-22.42,177.89,0.0,0.0,0.0,0.0
0.0,0.0,-0.95,-22.55,177.53,0.0,0.0,0.0,0.0
0.0,0.0,1.32,-22.5,177.56,0.0,0.0,0.0,0.0
0.0,0.0,2.33,-23.63,176.43,0.0,0.0,0.0,0.0
0.0,0.0,2.95,-23.1,175.31,NaN,0.0,0.0,0.0
0.0,0.0,3.91,-24.81,175.75,0.0,0.0,0.0,0.0
0.0,0.0,4.83,-22.95,176.15,0.0,0.0,0.0,0.0
0.0,0.0,7.03,-23.12,173.31,0.0,0.0,0.0,0.0
0.0,0.0,6.08,-24.69,172.65,0.0,0.0,0.0,0.0
0.0,0.0,7.72,-25.21,172.1,0.0,0.0,0.0,0.0
0.0,0.0,7.86,-25.51,170.75,0.0,0.0,0.0,0.0
0.0,0.0,7.48,-25.51,171.3,0.0,0.0,0.0,0.0
0.0,0.0,8.37,-25.53,170.51,0.0,0.0,0.0,0.0
0.0,0.0,8.86,-24.87,171.95,0.0,0.0,0.0,0.0
0.0,0.0,8.93,-25.12,171.93,0.0,0.0,0.0,0.0
0.0,0.0,9.1,-24.84,172.53,0.0,0.0,0.0,0.0
0.0,0.0,8.63,-24.28,171.81,0.0,0.0,0.0,0.0
0.0,0.0,8.83,-24.85,171.42,0.0,0.0,0.0,0.0
0.0,0.0,8.98,-25.56,171.84,0.0,0.0,0.0,0.0
0.0,0.0,8.89,-25.69,171.88,0.0,0.0,0.0,0.0
0.0,0.0,10.16,-26.67,171.87,0.0,0.0,0.0,0.0
0.0,0.0,8.76,-27.69,173.29,0.0,0.0,0.0,0.0
0.0,0.0,9.35,-27.47,174.52,0.0,0.0,0.0,0.0
0.0,0.0,9.66,-29.35,174.17,0.0,0.0,0.0,0.0
0.0,0.0,9.65,-29.79,173.07,0.0,0.0,0.0,0.0
0.0,0.0,10.36,-29.32,174.42,0.0,0.0,0.0,0.0
0.0,0.0,11.07,-31.09,172.52,0.0,0.0,0.0,0.0
0.0,0.0,11.35,-33.68,170.29,0.0,0.0,0.0,0.0
1.455,0.07,10.06,-33.59,171.38,180.32,-13.843,15.374,0.0
0.0,0.0,9.53,-35.88,171.71,0.0,0.0,0.0,0.0
0.0,0.0,10.56,-36.89,171.96,0.0,0.0,0.0,0.0
0.0,0.0,12.63,-38.72,170.9,0.0,0.0,0.0,0.0
0.0,0.0,11.38,-38.01,173.13,0.0,0.0,0.0,0.0
0.0,0.0,12.22,-37.95,174.37,0.0,0.0,0.0,0.0
0.0,0.0,11.74,-38.37,173.54,0.0,0.0,0.0,0.0
0.0,0.0,11.9,-38.84,172.98,0.0,0.0,0.0,0.0
0.0,0.0,11.1,-39.2,172.8,0.0,0.0,0.0,0.0
0.0,0.0,10.57,-39.6,174.13,0.0,0.0,0.0,0.0
0.0,0.0,11.5,-40.51,172.66,0.0,0.0,0.0,0.0
0.0,0.0,11.77,-43.52,171.16,0.0,0.0,0.0,0.0
0.0,0.0,12.19,-44.62,171.21,0.0,0.0,0.0,0.0
0.0,0.0,12.89,-45.59,169.58,0.0,0.0,0.0,0.0
0.0,0.0,11.16,-45.73,172.85,0.0,0.0,0.0,0.0
0.0,0.0,9.99,-45.98,174.47,0.0,0.0,0.0,0.0
0.0,0.0,8.66,-47.72,172.89,0.0,0.0,0.0,0.0
0.0,0.0,9.74,-49.12,171.05,0.0,0.0,0.0,0.0
0.0,0.0,8.92,-49.77,171.2,0.0,0.0,0.0,0.0
0.0,0.0,8.55,-50.82,170.98,0.0,0.0,0.0,0.0
0.0,0.0,9.37,-52.45,168.22,0.0,0.0,0.0,0.0
0.0,0.0,10.0,-52.29,166.42,0.0,0.0,0.0,0.0
0.0,0.0,9.61,-50.09,167.74,0.0,0.0,0.0,0.0
0.0,0.0,9.85,-50.63,167.09,0.0,0.0,0.0,0.0
0.0,0.0,9.89,-50.15,169.47,0.0,0.0,0.0,0.0
0.0,0.0,10.76,-50.63,170.26,0.0,0.0,0.0,0.0
0.0,0.0,10.54,-51.79,170.22,0.0,0.0,0.0,0.0
0.0,0.0,9.85,-53.91,170.52,0.0,0.0,0.0,0.0
0.0,0.0,8.59,-53.71,171.9,0.0,0.0,0.0,0.0
0.0,0.0,9.27,-55.36,169.42,0.0,0.0,0.0,0.0
0.0,0.0,7.45,-55.31,171.37,0.0,0.0,0.0,0.0
0.0,0.0,7.19,-56.53,172.01,0.0,0.0,0.0,0.0
0.0,0.0,5.4,-56.63,173.78,0.0,0.0,0.0,0.0
0.0,0.0,4.6,-56.92,174.86,0.0,0.0,0.0,0.0
0.0,0.0,4.17,-57.26,175.16,0.0,0.0,0.0,0.0
0.0,0.0,2.54,-57.15,176.85,0.0,0.0,0.0,0.0
0.0,0.0,2.2,-55.6,178.54,0.0,0.0,0.0,0.0
0.0,0.0,-0.02,-55.02,-179.35,0.0,0.0,0.0,0.0
0.0,0.0,0.2,-55.04,-178.79,0.0,0.0,0.0,0.0
0.0,0.0,-0.91,-54.94,-178.13,0.0,0.0,0.0,0.0
0.0,0.0,-2.46,-55.06,-176.56,0.0,0.0,0.0,0.0
0.0,0.0,-1.59,-55.7,-177.1,0.0,0.0,0.0,0.0
0.0,0.0,-2.17,-54.28,-175.97,0.0,0.0,0.0,0.0
0.0,0.0,-3.58,-54.36,-175.79,0.0,0.0,0.0,0.0
0.0,0.0,-4.62,-53.14,-173.26,0.0,0.0,0.0,0.0
0.0,0.0,-4.91,-53.6,-174.06,0.0,0.0,0.0,0.0
0.0,0.0,-6.0,-57.89,-173.04,0.0,0.0,0.0,0.0
0.0,0.0,-7.77,-61.74,-171.6,0.0,0.0,0.0,0.0
0.0,0.0,-8.78,-65.04,-170.44,0.0,0.0,0.0,0.0
0.0,0.0,-9.77,-65.19,-170.7,0.0,0.0,0.0,0.0
0.0,0.0,-12.91,-65.64,-168.28,0.0,0.0,0.0,0.0
0.0,0.0,-13.94,-65.9,-168.52,0.0,0.0,0.0,0.0
0.0,0.0,-15.29,-66.9,-167.5,0.0,0.0,0.0,0.0
0.0,0.0,-16.54,-67.08,-167.21,0.0,0.0,0.0,0.0
0.0,0.0,-19.36,-67.4,-164.84,0.0,0.0,0.0,0.0
0.0,0.0,-20.24,-65.7,-162.03,0.0,0.0,0.0,0.0
0.0,0.0,-22.89,-66.0,-161.22,0.0,0.0,0.0,0.0
0.0,0.0,-22.41,-65.04,-161.37,0.0,0.0,0.0,0.0
0.0,0.0,-20.55,-64.4,-162.8,0.0,0.0,0.0,0.0
0.0,0.0,-22.22,-64.15,-161.03,0.0,0.0,0.0,0.0
0.0,0.0,-22.04,-62.84,-159.2,0.0,0.0,0.0,0.0
0.0,0.0,-23.87,-63.07,-157.98,0.0,0.0,0.0,0.0
0.0,0.0,-24.0,-62.54,-158.48,0.0,0.0,0.0,0.0
0.0,0.0,-26.42,-62.84,-156.97,0.0,0.0,0.0,0.0
0.0,0.0,-26.55,-64.42,-156.03,0.0,0.0,0.0,0.0
0.0,0.0,-27.96,-63.92,-155.16,0.0,0.0,0.0,0.0
0.0,0.0,-28.92,-63.23,-154.47,0.0,0.0,0.0,0.0
0.0,0.0,-30.74,-63.52,-152.43,0.0,0.0,0.0,0.0
0.0,0.0,-31.54,-62.49,-151.28,0.0,0.0,0.0,0.0
0.0,0.0,-33.85,-63.31,-149.17,0.0,0.0,0.0,0.0
0.0,0.0,-35.64,-64.12,-147.73,0.0,0.0,0.0,0.0
0.0,0.0,-36.45,-63.16,-147.37,0.0,0.0,0.0,0.0
0.0,0.0,-37.74,-63.85,-146.48,0.0,0.0,0.0,0.0
0.0,0.0,-37.92,-64.28,-147.08,0.0,0.0,0.0,0.0
0.0,0.0,-42.02,-65.28,-143.87,0.0,0.0,0.0,0.0
0.0,0.0,-45.18,-64.5,-140.55,0.0,0.0,0.0,0.0
0.0,0.0,-47.4,-64.68,-137.49,0.0,0.0,0.0,0.0
0.0,0.0,-46.51,-64.58,-137.49,0.0,0.0,0.0,0.0
0.0,0.0,-46.59,-63.52,-137.54,0.0,0.0,0.0,0.0
0.0,0.0,-47.48,-62.04,-136.03,0.0,0.0,0.0,0.0
0.0,0.0,-47.29,-61.23,-135.43,0.0,0.0,0.0,0.0
0.0,0.0,-48.34,-60.8,-135.68,0.0,0.0,0.0,0.0
0.0,0.0,-51.18,-59.05,-132.62,0.0,0.0,0.0,0.0
0.0,0.0,-51.47,-58.62,-132.35,0.0,0.0,0.0,0.0
0.0,0.0,-52.13,-58.25,-132.5,0.0,0.0,0.0,0.0
0.0,0.0,-52.01,-58.33,-131.15,0.0,0.0,0.0,0.0
0.0,0.0,-51.28,-57.71,-130.93,0.0,0.0,0.0,0.0
0.0,0.0,-52.37,-57.16,-130.64,0.0,0.0,0.0,0.0
0.0,0.0,-52.39,-55.77,-130.82,0.0,0.0,0.0,0.0
0.0,0.0,-53.47,-54.93,-129.49,0.0,0.0,0.0,0.0
0.0,0.0,-54.84,-54.33,-129.1,0.0,0.0,0.0,0.0
0.0,0.0,-55.71,-54.39,-129.79,0.0,0.0,0.0,0.0
0.0,0.0,-54.74,-53.26,-130.26,0.0,0.0,0.0,0.0
0.0,0.0,-55.26,-53.85,-129.66,0.0,0.0,0.0,0.0
0.0,0.0,-55.54,-53.06,-129.97,0.0,0.0,0.0,0.0
0.0,0.0,-56.07,-53.05,-128.74,0.0,0.0,0.0,0.0
0.0,0.0,-54.38,-52.11,-129.87,0.0,0.0,0.0,0.0
0.0,0.0,-55.05,-52.14,-128.76,0.0,0.0,0.0,0.0
0.0,0.0,-55.38,-52.18,-128.35,0.0,0.0,0.0,0.0
0.0,0.0,-54.74,-51.32,-128.96,0.0,0.0,0.0,0.0
0.0,0.0,-55.32,-51.04,-129.92,0.0,0.0,0.0,0.0
0.0,0.0,-54.13,-50.6,-132.09,0.0,0.0,0.0,0.0
0.0,0.0,-53.41,-48.8,-132.01,0.0,0.0,0.0,0.0
0.0,0.0,-52.81,-47.64,-133.29,0.0,0.0,0.0,0.0
0.0,0.0,-51.31,-46.95,-135.3,0.0,0.0,0.0,0.0
0.0,0.0,-51.03,-46.59,-137.1,0.0,0.0,0.0,0.0
0.0,0.0,-50.39,-45.78,-138.19,0.0,0.0,0.0,0.0
0.0,0.0,-51.13,-44.95,-138.34,0.0,0.0,0.0,0.0
0.0,0.0,-48.64,-43.83,-141.02,0.0,0.0,0.0,0.0
0.0,0.0,-49.27,-43.55,-141.42,0.0,0.0,0.0,0.0
0.0,0.0,-49.13,-42.74,-140.75,0.0,0.0,0.0,0.0
0.0,0.0,-52.09,-44.56,-136.87,0.0,0.0,0.0,0.0
0.0,0.0,-55.52,-46.35,-132.49,0.0,0.0,0.0,0.0
0.0,0.0,-59.06,-47.81,-128.03,0.0,0.0,0.0,0.0
0.0,0.0,-62.49,-48.93,-123.8,0.0,0.0,0.0,0.0
0.0,0.0,-66.28,-49.89,-119.13,0.0,0.0,0.0,0.0
0.0,0.0,-69.71,-50.51,-114.91,0.0,0.0,0.0,0.0
0.0,0.0,-72.85,-50.9,-111.07,0.0,0.0,0.0,0.0
0.0,0.0,-76.14,-51.11,-107.05,0.0,0.0,0.0,0.0
0.0,0.0,-78.86,-51.14,-103.71,0.0,0.0,0.0,0.0
0.0,0.0,-81.49,-51.04,-100.48,0.0,0.0,0.0,0.0
0.0,0.0,-83.98,-50.82,-97.4,0.0,0.0,0.0,0.0
0.0,0.0,-86.06,-50.52,-94.8,0.0,0.0,0.0,0.0
0.0,0.0,-88.06,-50.12,-92.29,0.0,0.0,0.0,0.0
0.0,0.0,-89.6,-49.71,-90.32,0.0,0.0,0.0,0.0
0.0,0.0,-90.94,-49.27,-88.58,0.0,0.0,0.0,0.0
0.0,0.0,-92.17,-48.76,-86.97,0.0,0.0,0.0,0.0
0.0,0.0,-93.15,-48.27,-85.69,0.0,0.0,0.0,0.0
0.0,0.0,-93.88,-47.76,-84.75,0.0,0.0,0.0,0.0
0.0,0.0,-94.35,-47.2,-84.14,0.0,0.0,0.0,0.0
0.0,0.0,-94.58,-46.73,-83.83,0.0,0.0,0.0,0.0
0.0,0.0,-94.68,-46.26,-83.67,0.0,0.0,0.0,0.0
0.0,0.0,-94.68,-45.77,-83.65,0.0,0.0,0.0,0.0
0.0,0.0,-94.61,-45.31,-83.7,0.0,0.0,0.0,0.0
0.0,0.0,-94.56,-44.84,-83.77,0.0,0.0,0.0,0.0
0.0,0.0,-94.44,-44.37,-83.9,0.0,0.0,0.0,0.0
0.0,0.0,-94.38,-43.92,-83.99,0.0,0.0,0.0,0.0
0.0,0.0,-94.24,-43.42,-84.15,0.0,0.0,0.0,0.0
0.0,0.0,-93.81,-42.98,-84.64,0.0,0.0,0.0,0.0
0.0,0.0,-93.26,-42.51,-85.26,0.0,0.0,0.0,0.0
0.0,0.0,-94.33,-41.93,-84.62,0.0,0.0,0.0,0.0
0.0,0.0,-95.24,-41.37,-84.13,0.0,0.0,0.0,0.0
0.0,0.0,-96.27,-40.66,-83.65,0.0,0.0,0.0,0.0
0.0,0.0,-97.1,-39.96,-83.32,0.0,0.0,0.0,0.0
0.0,0.0,-97.8,-39.19,-83.13,0.0,0.0,0.0,0.0
0.0,0.0,-98.38,-38.3,-83.02,0.0,0.0,0.0,0.0
0.0,0.0,-98.67,-37.56,-83.02,0.0,0.0,0.0,0.0
0.0,0.0,-98.79,-36.78,-83.1,0.0,0.0,0.0,0.0
0.0,0.0,-98.73,-36.08,-83.2,0.0,0.0,0.0,0.0
0.0,0.0,-98.53,-35.47,-83.32,0.0,0.0,0.0,0.0
0.0,0.0,-98.18,-34.89,-83.43,0.0,0.0,0.0,0.0
0.0,0.0,-97.71,-34.43,-83.54,0.0,0.0,0.0,0.0
0.0,0.0,-97.01,-34.15,-83.64,0.0,0.0,0.0,0.0
0.0,0.0,-96.24,-34.02,-83.75,0.0,0.0,0.0,0.0
0.0,0.0,-95.4,-34.1,-83.82,0.0,0.0,0.0,0.0
0.0,0.0,-94.54,-34.38,-83.88,0.0,0.0,0.0,0.0
0.0,0.0,-93.69,-34.92,-83.91,0.0,0.0,0.0,0.0
0.0,0.0,-92.89,-35.67,-83.95,0.0,0.0,0.0,0.0
0.0,0.0,-92.14,-36.74,-84.0,0.0,0.0,0.0,0.0
0.0,0.0,-91.52,-37.97,-84.07,0.0,0.0,0.0,0.0
0.0,0.0,-90.93,-39.82,-84.17,0.0,0.0,0.0,0.0
0.0,0.0,-90.55,-41.66,-84.33,0.0,0.0,0.0,0.0
0.0,0.0,-90.35,-43.62,-84.49,0.0,0.0,0.0,0.0
0.0,0.0,-90.26,-45.74,-84.71,0.0,0.0,0.0,0.0
0.0,0.0,-90.37,-47.66,-84.93,0.0,0.0,0.0,0.0
0.0,0.0,-90.63,-49.87,-85.19,0.0,0.0,0.0,0.0
0.0,0.0,-90.92,-52.02,-85.49,0.0,0.0,0.0,0.0
0.0,0.0,-91.28,-54.11,-85.76,0.0,0.0,0.0,0.0
0.0,0.0,-91.73,-56.27,-86.02,0.0,0.0,0.0,0.0
0.0,0.0,-92.2,-58.34,-86.22,0.0,0.0,0.0,0.0
0.0,0.0,-92.67,-60.15,-86.35,0.0,0.0,0.0,0.0
0.0,0.0,-93.06,-61.8,-86.46,0.0,0.0,0.0,0.0
0.0,0.0,-93.48,-63.44,-86.53,0.0,0.0,0.0,0.0
0.0,0.0,-93.83,-64.81,-86.51,0.0,0.0,0.0,0.0
0.0,0.0,-94.22,-66.28,-86.48,0.0,0.0,0.0,0.0
0.0,0.0,-94.55,-67.52,-86.39,0.0,0.0,0.0,0.0
0.0,0.0,-94.8,-68.71,-86.32,0.0,0.0,0.0,0.0
0.0,0.0,-95.09,-69.91,-86.16,0.0,0.0,0.0,0.0
0.0,0.0,-95.27,-70.93,-86.04,0.0,0.0,0.0,0.0
0.0,0.0,-95.49,-71.93,-85.84,0.0,0.0,0.0,0.0
0.0,0.0,-95.64,-72.97,-85.69,0.0,0.0,0.0,0.0
0.0,0.0,-95.77,-73.9,-85.54,0.0,0.0,0.0,0.0
0.0,0.0,-95.92,-74.77,-85.35,0.0,0.0,0.0,0.0
0.0,0.0,-96.15,-75.64,-85.06,0.0,0.0,0.0,0.0
0.0,0.0,-96.37,-76.5,-84.76,0.0,0.0,0.0,0.0
0.0,0.0,-96.62,-77.29,-84.45,0.0,0.0,0.0,0.0
0.0,0.0,-96.89,-78.07,-84.09,0.0,0.0,0.0,0.0
0.0,0.0,-97.34,-78.81,-83.59,0.0,0.0,0.0,0.0
0.0,0.0,-97.67,-79.44,-83.2,0.0,0.0,0.0,0.0
0.0,0.0,-98.29,-80.18,-82.58,0.0,0.0,0.0,0.0
0.0,0.0,-99.18,-80.88,-81.71,0.0,0.0,0.0,0.0
0.0,0.0,-100.95,-82.08,-80.13,0.0,0.0,0.0,0.0
0.0,0.0,-102.74,-82.73,-78.59,0.0,0.0,0.0,0.0
0.0,0.0,-104.6,-83.22,-77.03,0.0,0.0,0.0,0.0
0.0,0.0,-106.93,-83.69,-75.18,0.0,0.0,0.0,0.0
0.0,0.0,-110.0,-84.11,-72.76,0.0,0.0,0.0,0.0
